codigo_producto,descripcion,negocio,seccion,linea,categoria,abastecimiento,comuna,region,tienda,zonal,mes,año,semestre,fecha,motivo,ubicación_motivo,merma_unidad,merma_monto,merma_unidad_p,merma_monto_p
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-14,INTERNO,BODEGA,-5,-65,5,65
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-11,-144,11,144
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-55,-72,55,72
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-21,-275,21,275
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-21,-275,21,275
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,VENCIMIENTO,BODEGA,-25,-33,25,33
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-39,-510,39,510
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-29,-379,29,379
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-31,-405,31,405
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-24,-314,24,314
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-9,-118,9,118
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-16,-209,16,209
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-2,-262,2,262
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-34,-445,34,445
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-12,-157,12,157
28003,MORTADELA LISA SAN JORGE KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-38,-497,38,497
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-20,-815,20,815
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-20,-815,20,815
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-40,-1631,40,1631
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-20,-815,20,815
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-408,10,408
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-20,-815,20,815
6457,ESPIRALES CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-408,10,408
14085,QUEQUE VAINILLA UND,PRODUCCION,PASTELERIA,PASTELERIA ENVASADA,PASTELES ENVASADOS,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,VENCIMIENTO,BODEGA,-10,-903,10,903
176786,VIENESA POLLO SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,VIENESAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,VENCIMIENTO,BODEGA,-10,-1443,10,1443
176786,VIENESA POLLO SAN JORGE 1KG,PERECIBLES,FIAMBRERIA,CECINAS,VIENESAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,VENCIMIENTO,BODEGA,-10,-1443,10,1443
597720,PACK BEB/LACTEA NARANJA UNO 6X80 ML,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,INTERNO,BODEGA,-10,-1013,10,1013
38207,BROCOLIS UNIDAD,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,CRUCIFERAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-10,-718,10,718
38207,BROCOLIS UNIDAD,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,CRUCIFERAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-682,10,682
38207,BROCOLIS UNIDAD,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,CRUCIFERAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-682,10,682
38207,BROCOLIS UNIDAD,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,CRUCIFERAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-702,10,702
38207,BROCOLIS UNIDAD,PERECIBLES,FRUTAS Y VERDURAS,VERDURAS,CRUCIFERAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-15,INTERNO,BODEGA,-20,-1415,20,1415
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-10,-921,10,921
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-10,-921,10,921
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-10,-921,10,921
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-904,10,904
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-24,INTERNO,BODEGA,-10,-911,10,911
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-919,10,919
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-915,10,915
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-917,10,917
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-917,10,917
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-10,-918,10,918
6143,ARROZ PREGRANEADO G1 LARGO TUCAPEL 1 KG,PGC,PGC ALIMENTACION,ALIMENTO BASICO,ARROZ,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-918,10,918
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-20,-656,20,656
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-328,10,328
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,VENCIMIENTO,BODEGA,-50,-1636,50,1636
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-10,-328,10,328
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-10,INTERNO,BODEGA,-10,-328,10,328
400455002,"YOGHURT 1+1 SOPROLE 140 GR., ZUCARITAS",PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-30,-984,30,984
636273,PACK BEB/LACTEA FRUTILLA UNO 6X80 ML,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-10,-1020,10,1020
636273,PACK BEB/LACTEA FRUTILLA UNO 6X80 ML,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-11,VENCIMIENTO,BODEGA,-10,-1018,10,1018
636273,PACK BEB/LACTEA FRUTILLA UNO 6X80 ML,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,VENCIMIENTO,BODEGA,-10,-1020,10,1020
636273,PACK BEB/LACTEA FRUTILLA UNO 6X80 ML,PERECIBLES,LACTEOS,REFRIGERADOS,YOGHURT,DIRECTO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,CLIENTES,SALA DE VENTAS,-10,-1020,10,1020
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-12,-431,12,431
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-7,-251,7,251
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-27,-972,27,972
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-12,INTERNO,BODEGA,-15,-540,15,540
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-33,-1188,33,1188
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-3,-1010,3,1010
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-1,-321,1,321
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-25,INTERNO,BODEGA,-29,-926,29,926
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-14,-447,14,447
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-2,-720,2,720
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-9,-324,9,324
51901,ARROLLADO DE HUASO P.F. 1 KG,PERECIBLES,FIAMBRERIA,CECINAS,CECINAS GRANEL,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-22,-762,22,762
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-02,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-20,-908,20,908
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-09,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,ANGOL,IX,ANGOL,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-20,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-03,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO II,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-19,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-17,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO III,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-18,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-05,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-16,INTERNO,BODEGA,-30,-1362,30,1362
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-22,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-23,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO IV,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-26,INTERNO,BODEGA,-30,-1362,30,1362
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-04,INTERNO,BODEGA,-20,-908,20,908
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-06,INTERNO,BODEGA,-10,-454,10,454
6442,SPAGHETTI Nº5 CAROZZI 400 GR,PGC,PGC ALIMENTACION,ALIMENTO BASICO,FIDEOS Y PASTAS,CENTRALIZADO,TEMUCO,IX,TEMUCO V,JUAN PEREZ,DICIEMBRE,2016,Segundo,2016-12-08,INTERNO,BODEGA,-20,-908,20,908
